date,enhancement,bug,churn,gc,bc,dc,bm,lm
2017-01-09,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0
2017-01-10,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0
2017-01-11,47.0,49.0,400.0,0.0,0.0,0.0,0.0,0.0
2017-01-12,0.0,47.0,400.0,0.0,0.0,0.0,0.0,0.0
2017-01-13,1.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0
2017-01-14,18.0,22.0,962.0,0.0,0.0,0.0,0.0,0.0
2017-01-16,14.0,0.0,951.0,0.0,0.0,0.0,0.0,0.0
2017-01-17,34.0,30.0,2024.0,10.0,0.0,0.0,0.0,0.0
2017-01-18,47.0,39.0,2402.0,11.0,0.0,0.0,0.0,0.0
2017-01-19,32.0,44.0,2310.0,11.0,0.0,0.0,0.0,0.0
2017-01-20,4.0,0.0,1194.0,3.0,0.0,0.0,0.0,0.0
2017-01-21,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23,6.0,0.0,8699.0,9.0,0.0,0.0,0.0,0.0
2017-01-24,47.0,4.0,8289.0,7.0,0.0,0.0,0.0,0.0
2017-01-25,5.0,0.0,777.0,5.0,0.0,0.0,0.0,0.0
2017-01-26,15.0,1.0,2486.0,8.0,0.0,0.0,0.0,0.0
2017-01-27,37.0,0.0,1411.0,4.0,0.0,0.0,0.0,0.0
2017-01-30,0.0,2.0,146.0,0.0,0.0,0.0,0.0,0.0
2017-01-31,25.0,17.0,31.0,4.0,0.0,0.0,0.0,0.0
2017-02-01,34.0,0.0,96.0,1.0,0.0,0.0,0.0,0.0
2017-02-02,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0
2017-02-05,7.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0
2017-02-06,32.0,43.0,4858.0,8.0,0.0,0.0,0.0,0.0
2017-02-07,0.0,23.0,683.0,5.0,0.0,0.0,0.0,0.0
2017-02-08,30.0,1.0,4932.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,0.0,0.0,2106.0,0.0,0.0,0.0,0.0,0.0
2017-02-11,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,21.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,13.0,0.0,759.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0
2017-02-19,0.0,3.0,206.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,2.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,0.0,18.0,456.0,1.0,0.0,0.0,0.0,0.0
2017-02-22,1.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,76.0,0.0,4087.0,1.0,0.0,0.0,0.0,0.0
2017-02-24,2.0,0.0,4087.0,1.0,0.0,0.0,0.0,0.0
2017-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
